Latitude,Longitude,Safety Score,Lighting Rating,Crowd Rating,Emergency Rating,Crimes,Severity Score,Public Spaces,Keywords
52.2896,-1.55306,36.44102675565523,0.4,0.4,0.6,66,5.96969696969697,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.29019,-1.58442,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.2885,-1.53063,39.71804772951184,0.5,0.6,0.4,282,5.863970588235294,22,"['scenic route', 'park', 'daytime', 'walk', 'backstreets']"
52.28439,-1.55596,45.263695567135905,0.8,0.8,0.2,8,5.625,4,"['cars', 'public', 'lot', 'times', 'route']"
52.28711,-1.54778,45.04143451997443,0.6,0.8,0.4,34,5.705882352941177,0,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2847851,-1.5325758,49.786549734246464,0.8,0.8,0.4,618,6.284539473684211,56,"['public street', 'daytime', 'people', 'route']"
52.28815,-1.56762,37.17925395645291,0.4,0.4,0.6,118,5.627118644067797,1,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28413,-1.53464,21.161620755302557,0.2,0.2,0.2,558,6.471869328493648,45,"['unlit roads', 'route']"
52.28816,-1.53619,28.761840215365748,0.4,0.35,0.2,492,5.90356394129979,35,"['little lighting', 'street lighting', 'night', 'park', 'anything']"
52.28731,-1.56472,44.89482807476181,0.8,0.8,0.2,153,5.7254901960784315,6,"['cars', 'public', 'lot', 'times', 'route']"
52.2742,-1.52487,47.129911203773375,0.8,0.8,0.4,180,6.455555555555556,3,"['public spaces', 'access', 'route']"
52.28506,-1.53357,33.84866412481764,0.4,0.4,0.4,576,6.304424778761062,54,"['evening', 'backstreets', 'lighting', 'route']"
52.27472,-1.52606,47.63686513199074,0.8,0.8,0.4,95,6.28421052631579,3,"['public spaces', 'access', 'route']"
52.29071,-1.58299,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.27957,-1.5459,37.44645492039744,0.6,0.4,0.2,127,4.140495867768595,15,"['isolated road', 'lack', 'route', 'lighting']"
52.29139,-1.5783,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28969,-1.55079,36.44950479833677,0.4,0.4,0.6,75,5.95945945945946,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28459,-1.55636,45.263695567135905,0.8,0.8,0.2,8,5.625,4,"['cars', 'public', 'lot', 'times', 'route']"
52.286249,-1.540875,33.57274744519725,0.52,0.52,0.32,118,6.879310344827586,3,"['enjoyable evening walk', 'busy streets', 'police cars', 'little lighting', 'park']"
52.2902,-1.5387,40.03975763076075,0.4,0.4,0.6,565,5.0650994575045205,46,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.27633,-1.51851,34.82274359158464,0.6,0.6,0.2,132,6.681818181818182,3,"['street', 'public', 'other members']"
52.28821,-1.56298,36.733080175452564,0.4,0.4,0.6,173,5.884393063583815,5,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28594,-1.54932,46.04664133130345,0.6,0.8,0.4,25,5.32,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28724,-1.53434,29.02685799110869,0.4,0.4,0.2,473,6.245119305856833,31,"['little lighting', 'park']"
52.27432,-1.52477,47.129911203773375,0.8,0.8,0.4,180,6.455555555555556,3,"['public spaces', 'access', 'route']"
52.27585,-1.51667,36.30286872835189,0.6,0.6,0.2,94,6.095744680851064,5,"['street', 'public', 'other members']"
52.28726,-1.53345,45.08569876135961,0.6,0.8,0.4,467,6.2505494505494505,35,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28904,-1.53767,39.00264010755358,0.6,0.4,0.4,550,5.157407407407407,30,"['main high street', 'route']"
52.2914,-1.57826,57.92461832061069,0.8,0.8,0.2,0,0.0,0,"['cars', 'public', 'lot', 'times', 'route']"
52.2758,-1.52685,48.4581536783136,0.8,0.8,0.4,126,5.846774193548387,1,"['public spaces', 'access', 'route']"
52.28699,-1.53323,33.03650473395335,0.4,0.4,0.4,537,6.216730038022813,35,"['evening', 'backstreets', 'lighting', 'route']"
52.28511,-1.53628,22.368641719921072,0.3,0.25,0.2,367,6.8535911602209945,23,"['unlit roads', 'night', 'street lighting', 'park', 'anything']"
52.2863,-1.56011,47.40362857623918,0.6,0.8,0.4,12,4.833333333333333,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.29021,-1.5418,36.27591836841391,0.4,0.4,0.6,152,6.22972972972973,10,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28659,-1.53338,33.264414599082784,0.6,0.4,0.2,601,6.3141891891891895,40,"['isolated road', 'lack', 'route', 'lighting']"
52.28724,-1.53554,44.465823984846786,0.6,0.8,0.4,496,6.287784679089027,26,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2854,-1.56318,47.81158451735899,0.6,0.8,0.4,71,4.549295774647887,4,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28751,-1.53444,33.05884292926186,0.6,0.4,0.2,487,6.255274261603375,31,"['isolated road', 'lack', 'route', 'lighting']"
52.27645,-1.52624,36.073927355894,0.6,0.6,0.2,147,6.061643835616438,1,"['street', 'public', 'other members']"
52.28674,-1.52441,29.900674770600748,0.4,0.4,0.2,166,5.280487804878049,4,"['night', 'round back streets']"
52.28526,-1.53365,34.1012011806867,0.4,0.4,0.4,565,6.297297297297297,58,"['evening', 'backstreets', 'lighting', 'route']"
52.27587,-1.51677,36.30286872835189,0.6,0.6,0.2,94,6.095744680851064,5,"['street', 'public', 'other members']"
52.28801,-1.53938,44.65771208445291,0.6,0.8,0.4,280,5.940959409594096,10,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28211,-1.54772,49.07722245593393,0.8,0.8,0.2,124,3.8292682926829267,4,"['cars', 'public', 'lot', 'times', 'route']"
52.2931277,-1.5359592,43.70946099104451,0.8,0.6,0.2,683,5.27190332326284,52,"['many shops', 'parade', 'safer choice', 'public', 'route']"
52.28429,-1.53484,21.101620764961204,0.2,0.2,0.2,543,6.5111940298507465,45,"['unlit roads', 'route']"
52.28785,-1.53471,33.490569471799866,0.6,0.4,0.2,531,5.988304093567251,30,"['isolated road', 'lack', 'route', 'lighting']"
52.29134,-1.57799,50.260516991272496,0.4,0.4,0.6,0,0.0,1,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28646,-1.56055,44.062581553178006,0.6,0.8,0.4,56,6.267857142857143,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.29051,-1.58014,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.2861809,-1.5318264,35.61579630583832,0.5,0.6,0.2,500,6.2301425661914465,46,"['isolated streets', 'many public spaces', 'route']"
52.28821,-1.53106,32.99078486769902,0.4,0.4,0.4,338,6.0703363914373085,23,"['evening', 'backstreets', 'lighting', 'route']"
52.28337,-1.53438,31.447610682968126,0.5,0.4,0.2,465,6.331887201735358,41,"['isolated road', 'lack', 'route', 'public services', 'lighting']"
52.2885,-1.56897,46.06677510768034,0.8,0.8,0.2,96,5.125,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28621,-1.54867,46.08850588146083,0.6,0.8,0.4,34,5.294117647058823,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28254,-1.55011,47.66685297919647,0.8,0.8,0.2,86,4.423529411764706,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28644,-1.56319,45.2462651542677,0.6,0.8,0.4,143,5.678321678321678,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28426,-1.53476,21.156985084477988,0.2,0.2,0.2,543,6.5111940298507465,46,"['unlit roads', 'route']"
52.281047,-1.5446566,31.420674012404408,0.4,0.4,0.2,156,4.84516129032258,5,"['street lighting', 'road', 'public spaces', 'route', 'access']"
52.28726,-1.53821,20.015940473952266,0.2,0.2,0.2,232,6.246636771300448,7,"['unlit roads', 'route']"
52.28761,-1.54672,44.91627161876461,0.6,0.8,0.4,27,5.814814814814815,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28689,-1.53364,28.7094181743472,0.4,0.4,0.2,622,6.2901639344262295,31,"['little lighting', 'park']"
52.2874242,-1.5356918,44.20777225046026,0.6,0.8,0.4,492,6.27348643006263,25,"['afternoons', 'greenery', 'public', 'route']"
52.290212,-1.5418035,40.35034584932994,0.6,0.4,0.6,152,6.22972972972973,10,"['ease', 'route']"
52.28959,-1.55343,36.44102675565523,0.4,0.4,0.6,66,5.96969696969697,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.29094,-1.58259,50.20515267175573,0.4,0.4,0.6,0,0.0,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28819,-1.54012,45.52414513268787,0.6,0.8,0.4,158,5.915032679738562,21,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28787,-1.5663,45.386656666126996,0.8,0.8,0.2,116,5.5344827586206895,6,"['cars', 'public', 'lot', 'times', 'route']"
52.27646,-1.51919,34.29597106551151,0.6,0.6,0.2,139,6.913669064748201,3,"['street', 'public', 'other members']"
52.29054,-1.57827,50.20515267175573,0.4,0.4,0.6,0,0.0,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28819,-1.5403,45.457989566736416,0.6,0.8,0.4,149,5.951388888888889,21,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28784,-1.56382,36.972948971516914,0.4,0.4,0.6,171,5.777777777777778,5,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.27586,-1.51665,36.30286872835189,0.6,0.6,0.2,94,6.095744680851064,5,"['street', 'public', 'other members']"
52.28658,-1.56061,44.26704616709808,0.6,0.8,0.4,72,6.166666666666667,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28757,-1.5382,44.01025689924536,0.6,0.8,0.4,232,6.246636771300448,9,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2961,-1.53742,38.42399365095977,0.6,0.4,0.4,28,5.178571428571429,2,"['main high street', 'route']"
52.28793,-1.5667,45.225418596798754,0.8,0.8,0.2,119,5.554621848739496,4,"['cars', 'public', 'lot', 'times', 'route']"
52.2902,-1.53805,40.08663444113401,0.6,0.4,0.4,563,5.048913043478261,46,"['main high street', 'route']"
52.28455,-1.53545,20.428417515909715,0.2,0.2,0.2,540,6.597744360902255,36,"['unlit roads', 'route']"
52.27632,-1.52168,34.02471712865264,0.6,0.6,0.2,127,6.9921259842519685,1,"['street', 'public', 'other members']"
52.27517,-1.52654,48.17884489033174,0.8,0.8,0.4,96,6.042553191489362,3,"['public spaces', 'access', 'route']"
52.28442,-1.5352,20.920683378611187,0.2,0.2,0.2,544,6.517690875232774,42,"['unlit roads', 'route']"
52.29015,-1.57997,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28573,-1.53308,32.11996520185711,0.4,0.4,0.3,528,6.383429672447013,59,"['little lighting', 'park', 'backstreets', 'evening', 'lighting']"
52.29081,-1.58309,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28486,-1.55428,47.822885197504256,0.6,0.8,0.4,9,4.555555555555555,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.27593,-1.52691,48.4581536783136,0.8,0.8,0.4,126,5.846774193548387,1,"['public spaces', 'access', 'route']"
52.28947,-1.5725,36.524690313155226,0.4,0.4,0.6,6,6.0,1,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.29114,-1.57753,57.97998264012746,0.8,0.8,0.2,0,0.0,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28646,-1.56076,44.062581553178006,0.6,0.8,0.4,56,6.267857142857143,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28525,-1.53662,19.287604511811708,0.2,0.2,0.2,338,6.870870870870871,21,"['unlit roads', 'route']"
52.28805,-1.5349,33.70969478858859,0.6,0.4,0.2,509,5.953346855983773,32,"['isolated road', 'lack', 'route', 'lighting']"
52.29078,-1.57815,57.97998264012746,0.8,0.8,0.2,0,0.0,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28248,-1.55028,46.96025936946286,0.8,0.8,0.2,85,4.738095238095238,1,"['cars', 'public', 'lot', 'times', 'route']"
52.27598,-1.51715,35.88896574599666,0.6,0.6,0.2,107,6.271028037383178,5,"['street', 'public', 'other members']"
52.28782,-1.56596,36.99844876145453,0.4,0.4,0.6,147,5.809523809523809,6,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28494,-1.55356,47.822885197504256,0.6,0.8,0.4,9,4.555555555555555,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28503,-1.53355,33.84866412481764,0.4,0.4,0.4,576,6.304424778761062,54,"['evening', 'backstreets', 'lighting', 'route']"
52.28474,-1.53544,20.409661886307862,0.2,0.2,0.2,533,6.611428571428571,36,"['unlit roads', 'route']"
52.29131,-1.53673,32.55461134025717,0.4,0.4,0.2,831,5.209737827715355,68,"['little lighting', 'park']"
52.28964,-1.55163,35.99311032863059,0.4,0.4,0.6,85,6.154761904761905,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.27608,-1.51758,34.858453047892304,0.6,0.6,0.2,122,6.721311475409836,5,"['street', 'public', 'other members']"
52.2792974,-1.5298098,34.999443511277654,0.5,0.6,0.2,366,5.7855153203342615,14,"['isolated streets', 'many public spaces', 'route']"
52.28779,-1.53467,33.29761825385973,0.6,0.4,0.2,502,6.129896907216495,31,"['isolated road', 'lack', 'route', 'lighting']"
52.27968,-1.54216,32.61267065490803,0.6,0.4,0.2,109,6.091743119266055,6,"['isolated road', 'lack', 'route', 'lighting']"
52.2857262,-1.5330768,49.949163675139566,0.7,0.9,0.4,528,6.383429672447013,59,"['shops', 'public spaces', 'ease', 'many people', 'route']"
52.286249,-1.526155,29.464192493179965,0.4,0.4,0.2,143,5.652482269503546,6,"['main roads', 'route']"
52.27435,-1.52474,47.129911203773375,0.8,0.8,0.4,180,6.455555555555556,3,"['public spaces', 'access', 'route']"
52.2873121,-1.5357703,44.24918503109142,0.6,0.8,0.4,495,6.278008298755187,26,"['afternoons', 'greenery', 'public', 'route']"
52.2909716,-1.5830234,42.313931297709914,0.4,0.4,0.2,0,0.0,0,"['little lighting', 'night', 'park', 'public spaces', 'access']"
52.28506,-1.53542,23.378231827504088,0.3,0.25,0.2,528,6.615384615384615,36,"['unlit roads', 'night', 'street lighting', 'park', 'anything']"
52.28678,-1.54828,46.08850588146083,0.6,0.8,0.4,34,5.294117647058823,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28603,-1.53736,20.68405627635726,0.2,0.2,0.2,265,5.942748091603053,8,"['unlit roads', 'route']"
52.27966,-1.5453,36.90641676870069,0.6,0.4,0.2,133,4.251968503937008,10,"['isolated road', 'lack', 'route', 'lighting']"
52.29134,-1.57822,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.29141,-1.57826,50.20515267175573,0.4,0.4,0.6,0,0.0,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28603,-1.55937,47.11925662313462,0.8,0.8,0.2,12,4.833333333333333,5,"['cars', 'public', 'lot', 'times', 'route']"
52.28903,-1.53796,38.60760333738785,0.6,0.4,0.4,459,5.429844097995546,30,"['main high street', 'route']"
52.28755,-1.53914,19.89631981302578,0.2,0.2,0.2,233,6.25,5,"['unlit roads', 'route']"
52.28903,-1.53799,38.48139233053933,0.6,0.4,0.4,486,5.466386554621849,30,"['main high street', 'route']"
52.2912,-1.53811,39.332133762695015,0.6,0.4,0.4,757,5.401639344262295,52,"['main high street', 'route']"
52.2858,-1.53649,19.48118773796626,0.2,0.2,0.2,346,6.853372434017595,24,"['unlit roads', 'route']"
52.28248,-1.55215,47.64778610866948,0.8,0.8,0.2,60,4.433333333333334,0,"['cars', 'public', 'lot', 'times', 'route']"
52.28264,-1.55111,47.68876858906849,0.8,0.8,0.2,59,4.440677966101695,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28793,-1.53478,33.66526990196351,0.6,0.4,0.2,511,6.026315789473684,34,"['isolated road', 'lack', 'route', 'lighting']"
52.27919,-1.5457,37.33572628136388,0.6,0.4,0.2,127,4.140495867768595,13,"['isolated road', 'lack', 'route', 'lighting']"
52.28217,-1.54919,47.970380542193446,0.8,0.8,0.2,72,4.352112676056338,3,"['cars', 'public', 'lot', 'times', 'route']"
52.27606,-1.52694,48.56049008819826,0.8,0.8,0.4,162,5.773584905660377,1,"['public spaces', 'access', 'route']"
52.27962,-1.54523,34.21971450747113,0.6,0.4,0.2,54,5.518518518518518,10,"['isolated road', 'lack', 'route', 'lighting']"
52.28483,-1.55438,47.822885197504256,0.6,0.8,0.4,9,4.555555555555555,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28807,-1.5438,43.82188747485975,0.6,0.8,0.4,87,6.329411764705882,5,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28581699999999,-1.5330837,49.89483224694461,0.8,0.8,0.4,501,6.396341463414634,59,"['public spaces', 'lots', 'route']"
52.2852,-1.53652,19.27825131671709,0.2,0.2,0.2,366,6.858725761772853,21,"['unlit roads', 'route']"
52.2871,-1.53666,44.080913676253104,0.6,0.8,0.4,485,6.267932489451477,18,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2894565,-1.5591778,39.55599134256713,0.6,0.4,0.6,178,6.420454545454546,4,"['ease', 'route']"
52.28959,-1.55338,36.44102675565523,0.4,0.4,0.6,66,5.96969696969697,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28945,-1.55792,37.02964578781919,0.4,0.4,0.6,77,5.75,2,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28699,-1.53319,33.03650473395335,0.4,0.4,0.4,537,6.216730038022813,35,"['evening', 'backstreets', 'lighting', 'route']"
52.291387,-1.5783038,42.313931297709914,0.4,0.4,0.2,0,0.0,0,"['little lighting', 'night', 'park', 'public spaces', 'access']"
52.28946,-1.55918,35.481563861651104,0.4,0.4,0.6,178,6.420454545454546,4,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28788,-1.56643,37.66719101727203,0.4,0.4,0.6,116,5.5344827586206895,6,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.2896,-1.55258,36.26962296008037,0.4,0.4,0.6,63,6.0476190476190474,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.2854,-1.5504,45.77688574176699,0.6,0.8,0.4,45,5.4222222222222225,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28855,-1.53521,34.60680748733495,0.6,0.4,0.2,524,5.616141732283465,36,"['isolated road', 'lack', 'route', 'lighting']"
52.28688,-1.52646,28.97723764393461,0.4,0.4,0.2,142,5.814285714285714,8,"['night', 'round back streets']"
52.29116,-1.57764,50.260516991272496,0.4,0.4,0.6,0,0.0,1,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28669,-1.56092,43.77800293909731,0.8,0.8,0.2,84,6.273809523809524,6,"['cars', 'public', 'lot', 'times', 'route']"
52.28422,-1.53473,21.166316617402963,0.2,0.2,0.2,546,6.504638218923933,46,"['unlit roads', 'route']"
52.2902026,-1.5386973,44.22491375071033,0.6,0.4,0.6,565,5.0650994575045205,48,"['ease', 'route']"
52.28743,-1.56501,40.76713099693198,0.6,0.6,0.4,141,5.801418439716312,6,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28817,-1.54053,45.457989566736416,0.6,0.8,0.4,149,5.951388888888889,21,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28713,-1.5351,44.640463208508955,0.6,0.8,0.4,476,6.245161290322581,27,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28458,-1.53426,33.85435892748232,0.6,0.4,0.2,574,6.3699115044247785,52,"['isolated road', 'lack', 'route', 'lighting']"
52.28996540000001,-1.5785805,42.313931297709914,0.4,0.4,0.2,0,0.0,0,"['little lighting', 'night', 'park', 'public spaces', 'access']"
52.28342,-1.5436,49.22382091059493,0.8,0.8,0.2,160,3.69811320754717,3,"['cars', 'public', 'lot', 'times', 'route']"
52.28762,-1.53478,29.082919241043292,0.4,0.4,0.2,496,6.148535564853557,29,"['little lighting', 'park']"
52.29035,-1.58405,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28151,-1.53475,30.04594215354902,0.5,0.4,0.2,170,6.411764705882353,11,"['isolated road', 'lack', 'route', 'public services', 'lighting']"
52.27642,-1.52703,48.57544157714966,0.8,0.8,0.4,168,5.8121212121212125,3,"['public spaces', 'access', 'route']"
52.28554,-1.5501,45.77688574176699,0.6,0.8,0.4,45,5.4222222222222225,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.280894,-1.5445862,31.642131290471514,0.4,0.4,0.2,156,4.84516129032258,9,"['street lighting', 'road', 'public spaces', 'route', 'access']"
52.2899,-1.57936,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28464,-1.55642,45.263695567135905,0.8,0.8,0.2,8,5.625,4,"['cars', 'public', 'lot', 'times', 'route']"
52.29047,-1.58365,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28032,-1.54049,31.38640322377565,0.6,0.4,0.2,130,6.476923076923077,0,"['isolated road', 'lack', 'route', 'lighting']"
52.28476,-1.55544,45.49270320072369,0.6,0.8,0.4,8,5.625,4,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2882476,-1.5380635,45.52704833624357,0.6,0.8,0.4,318,5.834951456310679,27,"['afternoons', 'greenery', 'public', 'route']"
52.29062,-1.53807,39.78353059082586,0.6,0.4,0.4,701,5.173076923076923,50,"['main high street', 'route']"
52.28436,-1.53507,20.99089212592765,0.2,0.2,0.2,543,6.5111940298507465,43,"['unlit roads', 'route']"
52.28885,-1.56141,35.07997807652384,0.4,0.4,0.6,200,6.63819095477387,6,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28749,-1.53441,33.00347860974507,0.6,0.4,0.2,487,6.255274261603375,30,"['isolated road', 'lack', 'route', 'lighting']"
52.28726,-1.56333,44.747778939888654,0.8,0.8,0.2,171,5.777777777777778,6,"['cars', 'public', 'lot', 'times', 'route']"
52.2821,-1.54798,49.02185813641715,0.8,0.8,0.2,124,3.8292682926829267,3,"['cars', 'public', 'lot', 'times', 'route']"
52.28639,-1.56041,45.24001642900191,0.8,0.8,0.2,41,5.658536585365853,6,"['cars', 'public', 'lot', 'times', 'route']"
52.28485,-1.53145,29.851293316030663,0.4,0.4,0.2,599,6.254668930390492,54,"['night', 'round back streets']"
52.28244,-1.55252,44.401833824426134,0.8,0.8,0.2,35,5.885714285714286,0,"['cars', 'public', 'lot', 'times', 'route']"
52.28713,-1.53791,20.022037968283176,0.2,0.2,0.2,271,6.216730038022813,7,"['unlit roads', 'route']"
52.2763825,-1.5284333,28.981399145382852,0.4,0.4,0.2,167,5.908536585365853,4,"['street lighting', 'road', 'public spaces', 'route', 'access']"
52.29086,-1.58311,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28376,-1.55485,44.758548912458096,0.8,0.8,0.2,19,5.7894736842105265,2,"['cars', 'public', 'lot', 'times', 'route']"
52.28743,-1.53793,43.99305581855973,0.6,0.8,0.4,245,6.194915254237288,7,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28752,-1.56476,37.17536242590685,0.4,0.4,0.6,153,5.7254901960784315,6,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.27628,-1.5356,48.503896310432566,0.8,0.8,0.4,212,5.785714285714286,2,"['public spaces', 'access', 'route']"
52.28903,-1.53794,38.60760333738785,0.6,0.4,0.4,459,5.429844097995546,30,"['main high street', 'route']"
52.28683,-1.56127,43.51397734227494,0.8,0.8,0.2,103,6.378640776699029,6,"['cars', 'public', 'lot', 'times', 'route']"
52.27645,-1.52028,33.90451104500055,0.6,0.6,0.2,116,7.051724137931035,1,"['street', 'public', 'other members']"
52.28683,-1.56086,44.14642176139479,0.6,0.8,0.4,92,6.206521739130435,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.29064,-1.58028,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.27903,-1.54334,33.17437058683907,0.6,0.4,0.2,75,5.866666666666666,6,"['isolated road', 'lack', 'route', 'lighting']"
52.28525,-1.56258,48.380852538250465,0.6,0.8,0.4,62,4.306451612903226,4,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.29092,-1.58136,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28523,-1.53365,34.1012011806867,0.4,0.4,0.4,565,6.297297297297297,58,"['evening', 'backstreets', 'lighting', 'route']"
52.28994,-1.54488,36.951162525311204,0.4,0.4,0.6,75,5.8108108108108105,3,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28768,-1.53979,19.90741244014398,0.2,0.2,0.2,151,6.275862068965517,4,"['unlit roads', 'route']"
52.29359,-1.53717,39.154223538065196,0.6,0.4,0.4,502,5.527950310559007,45,"['main high street', 'route']"
52.2824,-1.55,47.753750443643675,0.8,0.8,0.2,71,4.4,1,"['cars', 'public', 'lot', 'times', 'route']"
52.284399,-1.5315297,30.215294470869548,0.4,0.4,0.2,608,6.240802675585284,56,"['main roads', 'route']"
52.2895,-1.55855,35.61486189965411,0.4,0.4,0.6,147,6.3310344827586205,2,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28718,-1.53541,44.49682197192498,0.6,0.8,0.4,506,6.265720081135902,26,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28291,-1.53462,30.684609862764944,0.5,0.4,0.2,383,6.486910994764398,31,"['isolated road', 'lack', 'route', 'public services', 'lighting']"
52.2913023,-1.5778892,42.3692956172267,0.4,0.4,0.2,0,0.0,1,"['little lighting', 'night', 'park', 'public spaces', 'access']"
52.28776,-1.53862,44.211747583360356,0.6,0.8,0.4,287,6.115523465703971,9,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28998,-1.57966,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28273,-1.54573,48.97048752208036,0.8,0.8,0.2,131,3.8692307692307693,4,"['cars', 'public', 'lot', 'times', 'route']"
52.28632,-1.53186,29.498388277491788,0.4,0.4,0.2,500,6.2301425661914465,44,"['night', 'round back streets']"
52.29629,-1.53701,38.42399365095977,0.6,0.4,0.4,28,5.178571428571429,2,"['main high street', 'route']"
52.28416929999999,-1.5321236,50.046315351099224,0.8,0.8,0.4,636,6.252396166134186,60,"['public street', 'daytime', 'people', 'route']"
52.28924,-1.56007,35.59229250068466,0.4,0.4,0.6,178,6.420454545454546,6,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.27632,-1.53311,48.70428843246387,0.8,0.8,0.4,288,5.735915492957746,6,"['public spaces', 'access', 'route']"
52.2827,-1.55337,44.85243657601228,0.8,0.8,0.2,41,5.682926829268292,0,"['cars', 'public', 'lot', 'times', 'route']"
52.2826,-1.5515,47.68876858906849,0.8,0.8,0.2,59,4.440677966101695,1,"['cars', 'public', 'lot', 'times', 'route']"
